id,manuscript_id,work_id,chapter,section,subsection,extract,page,settlement,repository,shelfmark,locus,provenance,dating,refs,rawtext,notes
298,298,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,35,PARIS,Bibliothèque nationale,lat. 1829,,,s. xiii,"Paris, Cat. III, 3, 199.","p. 35 [=CEC]: PARIS, Bibliothèque nationale, lat. 1829. s. xiii. Paris, Cat. III, 3, 199.",
299,63,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,35,PARIS,Bibliothèque nationale,lat. 2352,fols. 124-183,Beauprés,s. xii,"Laistner, No. 32.","p. 35 [=CEC]: PARIS, Bibliothèque nationale, lat. 2352, fols. 124-183. s. xii, Beauprés. Laistner, No. 32.",
300,65,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,35,PARIS,Bibliothèque nationale,lat. 2360,fols. 31-89,,s. xii2,"Laistner, No. 23.","p. 35 [=CEC]: PARIS, Bibliothèque nationale, lat. 2360, fols. 31-89. s. xii2. Laistner, No. 23.",
301,197,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,35,PARIS,Bibliothèque nationale,lat. 2361,fols. 35-116,,s. xii2,"Laistner, No 24.","p. 35 [=CEC]: PARIS, Bibliothèque nationale, lat. 2361, fols. 35-116. s. xii2. Laistner, No 24.",
302,302,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,35,PARIS,Bibliothèque nationale,lat. 2366,,St Denis,s. x/xi,"Paris, Cat. III, 3, 270; L. Delisle, Le cabinet des MSS I, 201.","p. 35 [=CEC]: PARIS, Bibliothèque nationale, lat. 2366. s. x/xi, St Denis. Paris, Cat. III, 3, 270; L. Delisle, Le cabinet des MSS I, 201.",
303,303,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,35,PARIS,Bibliothèque nationale,lat. 2367,,Limoges,s. x,"Paris, Cat. III, 3, 270; L. Delisle, Notices et extraits des MSS de la bibliothèque nationale XXXV (1896), 354.","p. 35 [=CEC]: PARIS, Bibliothèque nationale, lat. 2367. s. x, Limoges. Paris, Cat. III, 3, 270; L. Delisle, Notices et extraits des MSS de la bibliothèque nationale XXXV (1896), 354.",
304,67,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,35,PARIS,Bibliothèque nationale,lat. 2371,fols. 179-204,S. French,s. xiii-xiv,"Laistner, No. 59.","p. 35 [=CEC]: PARIS, Bibliothèque nationale, lat. 2371, fols. 179-204. s. xiii-xiv, S. French. Laistner, No. 59.",
305,305,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,35,PARIS,Bibliothèque nationale,lat. 2841,,,s. xiii,"Paris, Cat. III, 3, 340.","p. 35 [=CEC]: PARIS, Bibliothèque nationale, lat. 2841. s. xiii. Paris, Cat. III, 3, 340.",
306,306,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,35,PARIS,Bibliothèque nationale,lat. 5070,,,s. xiii,"Paris, Cat. III, 4, 37.","p. 35 [=CEC]: PARIS, Bibliothèque nationale, lat. 5070. s. xiii. Paris, Cat. III, 4, 37.",
307,307,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,35,PARIS,Bibliothèque nationale,lat. 12285,,St Germain (Corbie),s. ix,"BECh XXVIII (1867), 358.","p. 35 [=CEC]: PARIS, Bibliothèque nationale, lat. 12285. s. ix, St Germain (Corbie). BECh XXVIII (1867), 358.",
308,71,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,PARIS,Ste Genevieve,76,fols. 26-76,,s. xii2,"Laistner, No. 26 on page xxvi.","p. 36 [=CEC]: PARIS, Ste Genevieve, 76, fols. 26-76. s. xii2. Laistner, No. 26 on page xxvi.",
309,309,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,POITIERS,Bibliothèque publique,131,fols. 76-97,St Hilaire,s. xi-xii,"CG XXV (1894), 41. Most of the exposition of Jude is missing.","p. 36 [=CEC]: POITIERS, Bibliothèque publique, 131, fols. 76-97. s. xi-xii, St Hilaire. CG XXV (1894), 41. Most of the exposition of Jude is missing.",
310,75,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,REIMS,Bibliothèque publique,6,fols. 98-171,St Thierry,s. x2,"CG XXXVIII (1904), 6; Laistner, No. 39.","p. 36 [=CEC]: REIMS, Bibliothèque publique, 6, fols. 98-171. s. x2, St Thierry. CG XXXVIII (1904), 6; Laistner, No. 39.",
311,311,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,REUN,Stiftsbibiiothek,46,fols. 1-84,,s. xii ex,"Xenia Bernardina II, 1, 33.","p. 36 [=CEC]: REUN, Stiftsbibiiothek, 46, fols. 1-84. s. xii ex. Xenia Bernardina II, 1, 33.",
312,312,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,ROME,Biblioteca Angelica,V 4 9,,,s. xiii,"Archiv XII (1874), 376. Only, ii would seem, the Commetnary o James.","p. 36 [=CEC]: ROME, Biblioteca Angelica, V 4 9. s. xiii. Archiv XII (1874), 376. Only, ii would seem, the Commetnary o James.",
313,313,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,ST GALL,Stiftsbibliothek,252,,St Gall,s. ix1,"Scherrer, 95; SMAH 1,75.","p. 36 [=CEC]: ST GALL, Stiftsbibliothek, 252. s. ix1, St Gall. Scherrer, 95; SMAH 1,75.",
314,314,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,ST GALL,Stiftsbibliothek,261,,St Gall,s. ix med.,"Scherrer, 98; SMAH II, 88.","p. 36 [=CEC]: ST GALL, Stiftsbibliothek, 261. s. ix med., St Gall. Scherrer, 98; SMAH II, 88.",
315,315,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,ST GALL,Stiftsbibliothek,262,,St Gall,s. ix/x,"Scherrer, 98; SMAH II, 88.","p. 36 [=CEC]: ST GALL, Stiftsbibliothek, 262. s. ix/x, St Gall. Scherrer, 98; SMAH II, 88.",
316,316,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,ST MIHIEL,Bibliothèque publique,16,,,s. x,"CG III (1861), 517.","p. 36 [=CEC]: ST MIHIEL, Bibliothèque publique, 16. s. x. CG III (1861), 517.",
317,317,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,ST OMER,Bibliothèque publique,231,,St Bertin,s. xiii,"CG III (1861), 119.","p. 36 [=CEC]: ST OMER, Bibliothèque publique, 231. s. xiii, St Bertin. CG III (1861), 119.",
318,318,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,SCHLETTSTADT,Bibliothèque publique,36 (paper),,,s. xvi,"CG III (i86i),561.","p. 36 [=CEC]: SCHLETTSTADT, Bibliothèque publique, 36 (paper). s. xvi. CG III (i86i),561.",
319,205,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,STUTTGART,Landesbibliothek,H. B. VII Patres 40,,Weingarten,s. xv,"ZBW, Beiheft 41, 64.","p. 36 [=CEC]: STUTTGART, Landesbibliothek, H. B. VII Patres 40. s. xv, Weingarten. ZBW, Beiheft 41, 64.",
320,83,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,TOULOUSE,Bibliothèque publique,166,fols. 124-205,Augustinians,S. xii,"CG VII (1885), 98; Laistner, No. 11 on page xxxvi.","p. 36 [=CEC]: TOULOUSE, Bibliothèque publique, 166, fols. 124-205. S. xii, Augustinians. CG VII (1885), 98; Laistner, No. 11 on page xxxvi.",
321,86,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,TRIER,Stadtbibliothek,186,fols. 88-147,,s. xv,"Max Keuffer, Beschreibendes Verzeichniss der HSS far Stadtbibl zu Trier, 104; Laistner, No. 23 on page xxxvi.","p. 36 [=CEC]: TRIER, Stadtbibliothek, 186, fols. 88-147. s. xv. Max Keuffer, Beschreibendes Verzeichniss der HSS far Stadtbibl zu Trier, 104; Laistner, No. 23 on page xxxvi.",
322,87,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,TROYES,Bibliothèque publique,572,fols. 41-128,Clairvaux,s. xii,"Laistner, No. 49.","p. 36 [=CEC]: TROYES, Bibliothèque publique, 572, fols. 41-128. s. xii, Clairvaux. Laistner, No. 49.",
323,88,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,UTRECHT,Universiteitsbibliotheek,77,,Carthusians,A.D. 1464,"Laistner, No. 65.","p. 36 [=CEC]: UTRECHT, Universiteitsbibliotheek, 77. A.D. 1464, Carthusians. Laistner, No. 65.",
324,324,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,VALENCIENNES,Bibliothèque publique,61,fols. 57-120,St Amand,s. x aut xi,"CG XXV (1894), 217.","p. 36 [=CEC]: VALENCIENNES, Bibliothèque publique, 61, fols. 57-120. s. x aut xi, St Amand. CG XXV (1894), 217.",
325,325,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,VATICAN CITY,Biblioteca Apostolica Vaticana,Pal. 286,,,s. xv,"Stevenson I, 72.","p. 36 [=CEC]: VATICAN CITY, Biblioteca Apostolica Vaticana, Pal. 286. s. xv. Stevenson I, 72.",
326,91,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,VATICAN CITY,Biblioteca Apostolica Vaticana,Urbin. 101,,,s. xv,"Stornajolo I, 120; Laistner, No. 24 on page xxxvi.","p. 36 [=CEC]: VATICAN CITY, Biblioteca Apostolica Vaticana, Urbin. 101. s. xv. Stornajolo I, 120; Laistner, No. 24 on page xxxvi.",
327,218,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,36,VATICAN CITY,Biblioteca Apostolica Vaticana,Vat. 639,,,s. xi-xii,"Vattasso I, 487.","p. 36 [=CEC]: VATICAN CITY, Biblioteca Apostolica Vaticana, Vat. 639. s. xi-xii. Vattasso I, 487.",
328,328,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,37,VATICAN CITY,Biblioteca Apostolica Vaticana,Vat. 640,,,A.D. 1452,"Vattasso I, 488.","p. 37 [=CEC]: VATICAN CITY, Biblioteca Apostolica Vaticana, Vat. 640. A.D. 1452. Vattasso I, 488.",
329,329,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,37,VERDUN,Bibliothèque publique,63,,,s. xii,"CG V(1879), 468.","p. 37 [=CEC]: VERDUN, Bibliothèque publique, 63. s. xii. CG V(1879), 468.",
330,330,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,37,VERONA,Biblioteca capitolare,76,,,s. ix,"W. M. Lindsay, Notae latinae, 490.","p. 37 [=CEC]: VERONA, Biblioteca capitolare, 76. s. ix. W. M. Lindsay, Notae latinae, 490.",
331,331,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,37,VIENNA,Nationalbibliothek,1066,,Salzburg,s. xiii,"Tabulae I, 189. Only the Commentary on James.","p. 37 [=CEC]: VIENNA, Nationalbibliothek, 1066. s. xiii, Salzburg. Tabulae I, 189. Only the Commentary on James.",
332,332,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,37,VIENNA,Nationalbibliothek,4795,,,s. xv,"Tabulae III, 390.","p. 37 [=CEC]: VIENNA, Nationalbibliothek, 4795. s. xv. Tabulae III, 390.",
333,333,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,37,WORCESTER,Chapter Library,F 148,fols. 239-275v,,s. xiv,"K. Floyer and S. G. Hamilton, Cat. of the MSS preserved in the Chapter library of Worcester Cathedral, 79.","p. 37 [=CEC]: WORCESTER, Chapter Library, F 148, fols. 239-275v. s. xiv. K. Floyer and S. G. Hamilton, Cat. of the MSS preserved in the Chapter library of Worcester Cathedral, 79.",
334,334,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,37,ZUERICH,Zentralbibliothek,C 121,fols. 73-206v,St Gall,s. xi,"Cunibert Mohlberg, Kat. der HSS der Zentralbibliothek Zürich: I Mittelalterliche HSS, 59.","p. 37 [=CEC]: ZUERICH, Zentralbibliothek, C 121, fols. 73-206v. s. xi, St Gall. Cunibert Mohlberg, Kat. der HSS der Zentralbibliothek Zürich: I Mittelalterliche HSS, 59.",
335,335,7,Biblical Commentaries,Commentary on the Catholic Epistles,,,37,ZUERICH,Zentralbibliothek,Car C 121,fols. 1-48,,s. xii,"Mohlberg, op. cit., 120.","p. 37 [=CEC]: ZUERICH, Zentralbibliothek, Car C 121, fols. 1-48. s. xii. Mohlberg, op. cit., 120.",
336,336,6,Biblical Commentaries,Collectaneum on the Pauline Epistles,,,38,BOULOGNE,Bibliothèque publique,64,,St Berlin,s. xii in.,"Wilmart, op. cit., 38. A fragment containing most of Bede’s extracts on I Corinthians.","p. 38 [=CEP]: BOULOGNE, Bibliothèque publique, 64. s. xii in., St Berlin. Wilmart, op. cit., 38. A fragment containing most of Bede’s extracts on I Corinthians.",
337,337,6,Biblical Commentaries,Collectaneum on the Pauline Epistles,,,38,COLOGNE,Dombibliothek,104,,,s. ix aut x,"Wilmart, op. cit., 32; P. Jaffé et G. Wattenbach, Eccles. metrop. coloniensis codd. mss, 42. The commentary extends only to the beginning of I Thessallonians.","p. 38 [=CEP]: COLOGNE, Dombibliothek, 104. s. ix aut x. Wilmart, op. cit., 32; P. Jaffé et G. Wattenbach, Eccles. metrop. coloniensis codd. mss, 42. The commentary extends only to the beginning of I Thessallonians.",
338,338,6,Biblical Commentaries,Collectaneum on the Pauline Epistles,,,38,MONTE CASSINO,Archivio della Badia,178,,,s. xi2,"Wilmart, op. cit., 33; E. A. Loew, Beneventan Script, 345. This MS contains the complete text.","p. 38 [=CEP]: MONTE CASSINO, Archivio della Badia, 178. s. xi2. Wilmart, op. cit., 33; E. A. Loew, Beneventan Script, 345. This MS contains the complete text.",
339,50,6,Biblical Commentaries,Collectaneum on the Pauline Epistles,,,38,ORLÉANS,Bibliothèque publique,81,,Fleury,s. ix1,"Wilmart, op. cit., 34; Laistner, No. 16. The Coliectaneum, which extends from fol. 31 to 105V, stops in the middle of II Thessalonians.","p. 38 [=CEP]: ORLÉANS, Bibliothèque publique, 81. s. ix1, Fleury. Wilmart, op. cit., 34; Laistner, No. 16. The Coliectaneum, which extends from fol. 31 to 105V, stops in the middle of II Thessalonians.",
340,340,6,Biblical Commentaries,Collectaneum on the Pauline Epistles,,,38,ORLÉANS,Bibliothèque publique,84,,Fleury,s. ix1,"Wilmart, op. cit., 36. The MS breaks off near the end of Philippians.","p. 38 [=CEP]: ORLÉANS, Bibliothèque publique, 84. s. ix1, Fleury. Wilmart, op. cit., 36. The MS breaks off near the end of Philippians.",
341,341,6,Biblical Commentaries,Collectaneum on the Pauline Epistles,,,38,ROUEN,Bibliothèque publique,147,,Jumieges,s. ix,"Wilmart, op. cit., 33. The MS ends with the opening extracts from Hebrews.","p. 38 [=CEP]: ROUEN, Bibliothèque publique, 147. s. ix, Jumieges. Wilmart, op. cit., 33. The MS ends with the opening extracts from Hebrews.",
342,342,6,Biblical Commentaries,Collectaneum on the Pauline Epistles,,,38,ST OMER,Bibliothèque publique,91,,St Berlin,s. ix1,"Wilmart, op. cit., 40 ff. The Collectaneum, which is complete save for a lacuna in II Thessalonians, fills the entire MS. It is the work of about ten different scribes, some of whom, in writing Continental minuscule, display an Insular style. Wilmart concluded that these scribes were English monks who had migrated to France; he also believed that the archetype of the MS was an eighth-century codex written in England.","p. 38 [=CEP]: ST OMER, Bibliothèque publique, 91. s. ix1, St Berlin. Wilmart, op. cit., 40 ff. The Collectaneum, which is complete save for a lacuna in II Thessalonians, fills the entire MS. It is the work of about ten different scribes, some of whom, in writing Continental minuscule, display an Insular style. Wilmart concluded that these scribes were English monks who had migrated to France; he also believed that the archetype of the MS was an eighth-century codex written in England.",
343,343,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,ADMONT,Stiftsbibliothck,245,,,s. xii,"ZBW, Beiheft 4, 503 and 519, note 79.","p. 39 [=CEz]: ADMONT, Stiftsbibliothck, 245. s. xii. ZBW, Beiheft 4, 503 and 519, note 79.",
344,344,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,ALENÇON,Bibliothèque publique,36,fols. 36v-77v,St Évroult,s. xii,"CG II (1888), 501; BECh XXXIV (1873), 272. According to Delisle this MS is an autograph of Ordericus Vitalis.","p. 39 [=CEz]: ALENÇON, Bibliothèque publique, 36, fols. 36v-77v. s. xii, St Évroult. CG II (1888), 501; BECh XXXIV (1873), 272. According to Delisle this MS is an autograph of Ordericus Vitalis.",
345,345,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,AUTUN,Séminaire,28,,,s. x,"CG I (1848), 19.","p. 39 [=CEz]: AUTUN, Séminaire, 28. s. x. CG I (1848), 19.",
346,346,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,BASEL,Universitätsbibliothck,A II 23,,,,"Gustav Binz, Die deutschcn HSS der öffentl. Bibl. der Univers. Basel, 7.","p. 39 [=CEz]: BASEL, Universitätsbibliothck, A II 23.., . Gustav Binz, Die deutschcn HSS der öffentl. Bibl. der Univers. Basel, 7.",
347,347,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,BURGO DE OSMA,Iglesia Catedral,101,fols. 44v-92v,,s. xiii,"T. Rojo Orcajo, Cat. Descript. de los códices que se conservan en la S. Igl. Catedral de Burgo de Osma, 183.","p. 39 [=CEz]: BURGO DE OSMA, Iglesia Catedral, 101, fols. 44v-92v. s. xiii. T. Rojo Orcajo, Cat. Descript. de los códices que se conservan en la S. Igl. Catedral de Burgo de Osma, 183.",
348,348,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,BURGO DE OSMA,Iglesia Catedral,108,fols. 65-134,,s. xv,"Rojo Orcajo, op. cit., 189. Probably a copy of the the previous MS.","p. 39 [=CEz]: BURGO DE OSMA, Iglesia Catedral, 108, fols. 65-134. s. xv. Rojo Orcajo, op. cit., 189. Probably a copy of the the previous MS.",
349,349,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,CHARLEVILLE,Bibliothèque publique,163,,Signy,s. xii,"CG V (1879), 617.","p. 39 [=CEz]: CHARLEVILLE, Bibliothèque publique, 163. s. xii, Signy. CG V (1879), 617.",
350,350,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,COLOGNE,Dombibliothek,11 (Darmst. 2011),,,s. xii,"P. Jaffé et G. Wattenbach, Eccles. metrop. coloniensis codd. mss, 4.","p. 39 [=CEz]: COLOGNE, Dombibliothek, 11 (Darmst. 2011). s. xii. P. Jaffé et G. Wattenbach, Eccles. metrop. coloniensis codd. mss, 4.",
351,351,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,DIJON,Bibliothèque publique,51,fols. 75-104,St Benigne,s. x-xi,"CG V(1889), 15.","p. 39 [=CEz]: DIJON, Bibliothèque publique, 51, fols. 75-104. s. x-xi, St Benigne. CG V(1889), 15.",
352,352,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,ERLANGEN,Universitätsbibliothek,,,,s. xii,"I know this MS only from Rymer’s Report on Foedera, Appendix A, 73.","p. 39 [=CEz]: ERLANGEN, Universitätsbibliothek, . s. xii. I know this MS only from Rymer’s Report on Foedera, Appendix A, 73.",
353,353,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,GRENOBLE,Bibliothèque publique,268,fols. 93-160,Chartreux,s. xii,"CG VII (1889), 103.","p. 39 [=CEz]: GRENOBLE, Bibliothèque publique, 268, fols. 93-160. s. xii, Chartreux. CG VII (1889), 103.",
354,354,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,HEILIGENKREUZ,Stiftsbibliothek,202,,,s. xii,"Xenia Bernardina II, I, 170.","p. 39 [=CEz]: HEILIGENKREUZ, Stiftsbibliothek, 202. s. xii. Xenia Bernardina II, I, 170.",
355,355,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,KARLSRUHE,Landesbibliothek,Aug. 144,fols. 13v-123,Reichenau,s. ix1,"Holder I, 349.","p. 39 [=CEz]: KARLSRUHE, Landesbibliothek, Aug. 144, fols. 13v-123. s. ix1, Reichenau. Holder I, 349.",
356,356,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,39,LISBON,Alcobaça,52,,,s. xiv,"G. Haenel, Cat. librorum manu scriptorum, 1017.","p. 39 [=CEz]: LISBON, Alcobaça, 52. s. xiv. G. Haenel, Cat. librorum manu scriptorum, 1017.",
357,357,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,40,LONDON,British Library,Arundel 37,,,s. ix-x,"This MS, which now contains 67 folios, lacks the beginning of the Commentary on Ezra and most of that on Nehemiah. It begins, ""nunc inter hostes multiplicati"" (Giles VIII, 381) and ends ""et quia magnae perfectionis est cum quis per meritum humilitatis"" (Giles IX, 11).","p. 40 [=CEz]: LONDON, British Library, Arundel 37. s. ix-x. This MS, which now contains 67 folios, lacks the beginning of the Commentary on Ezra and most of that on Nehemiah. It begins, ""nunc inter hostes multiplicati"" (Giles VIII, 381) and ends ""et quia magnae perfectionis est cum quis per meritum humilitatis"" (Giles IX, 11).",
358,358,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,40,LONDON,British Library,Royal 3 A XII,,Cirencester,s. xii2,"Warner-Gilson I, 40; Ker, 33; Palaeographical Society: Second series, plate 72.","p. 40 [=CEz]: LONDON, British Library, Royal 3 A XII. s. xii2, Cirencester. Warner-Gilson I, 40; Ker, 33; Palaeographical Society: Second series, plate 72.",
359,359,8,Biblical Commentaries,Commentary on Ezra and Nehemiah,,,40,LYON,Bibliothèque publique,471,,Chapter library,s. ix1,"CG XXX (1900), 124; S. Tafel in Palaeographia latina IV, 52. The MS was a gift from Archbishop Agobard (814-40).","p. 40 [=CEz]: LYON, Bibliothèque publique, 471. s. ix1, Chapter library. CG XXX (1900), 124; S. Tafel in Palaeographia latina IV, 52. The MS was a gift from Archbishop Agobard (814-40).",
